KEY	EN	JA	ZH
"877F184C49F6A0546F5132B57451929B"	"A hard and durable metal. Used to make improved tools and weaopns. Smelted from Iron Ore in the Furnace"	"내구성이 뛰어난 단단한 금속입니다. 개량된 도구와 무기를 만드는 데 사용됩니다. 제련소에서 철광석으로 제련합니다"	"一种坚硬耐用的金属。用于制造改进的工具和武器。在熔炉中由铁矿石冶炼"
"C4099FC740CF8848706A2C8210BEF480"	"A hard, crystalline mineral composed of silica."	"규산으로 구성된 단단한 결정질 광물입니다."	"一种由二氧化硅组成的坚硬的结晶性矿物。"
"AB3F2DFC446CB8DCC57BD88C32CE6E9C"	"A healthy dose of skepticism, I respect that. But you won't regret it. This isn't a fool's errand; it's an opportunity."	"건전한 회의주의, 저는 그것을 존중합니다. 하지만 후회하지 않을 겁니다. 이건 바보의 심부름이 아니라 기회입니다."	"不错的怀疑态度，我理解。但你不会后悔的。这不是愚蠢的差事；这是一个机会。"
"1BC0804840C7B4909BC7B48913EC1793"	"A hearty, well seasoned dish."	"풍성하고 잘 양념한 요리입니다."	"丰盛美味的菜肴。"
"351CA80D42F14DFA3D9D1097ED8E14E8"	"A hearty, well seasoned dish."	"풍성하고 잘 양념한 요리입니다."	"丰盛美味的菜肴。"
"680C3A7F4AD1DDBE41F370A65561D09B"	"A hearty, well seasoned dish."	"풍성하고 잘 양념한 요리입니다."	"丰盛美味的菜肴。"
"A462A0074042B7B3188E5AAE2F0E36E2"	"A hearty, well seasoned dish."	"풍성하고 잘 양념한 요리입니다."	"丰盛美味的菜肴。"
"BDB9DAEB4B830729F0F4BD854BB524DC"	"A hearty, well seasoned dish."	"풍성하고 잘 양념한 요리입니다."	"丰盛美味的菜肴。"
"C851BF9246F5CC0830EEE98CD4149694"	"A hearty, well seasoned dish."	"풍성하고 잘 양념한 요리입니다."	"丰盛美味的菜肴。"
"DD66FC6441B7ECE91188CBBA1175EB3A"	"A heretic like you will never triumph over me!"	"당신 같은 이단자는 절대 나를 이길 수 없을 거야!"	"像你这样的异端是永远不可能战胜我的！"
"F3ABA4BF44405E689E5A488B0C1126BA"	"A heretic like you will never triumph over me!"	"당신 같은 이단자는 절대 나를 이길 수 없을 거야!"	"像你这样的异端是永远不可能战胜我的！"
"9F1C91AE4C03C7CA538DCAB7E6779F38"	"A letter from caring the father to his daughter."	"아버지가 딸에게 보낸 편지입니다."	"一封来自关心的父亲给女儿的信。"
"6305CE33481D8259B1804E872A7877B0"	"A letter in an incomprehensible language, given to you by Paul Fishburn"	"폴 피시번이 준, 이해할 수 없는 언어로 쓰인 편지입니다"	"一封用无法理解的语言写成的信，由保罗·菲什伯恩交给你"
"E5C5E8244C966312904BBA99C0FB7FEE"	"A little birdy told me Oscar wanted to speak to you. He said it was something to do with the information you were looking for. You should go see him."	"오스카가 당신을 찾는다고 얘기했어요. 당신이 찾고 있는 정보와 관련이 있다고 하더군요. 그를 만나보세요."	"一位不知名人士告诉我奥斯卡在找你。他说这件事和你要找的信息有关。你应该去见见他。"
"400607C949F1E2393A97EBBCAF6838F4"	"A log harvested from softwood trees, such as pine and oak."	"소나무나 참나무와 같은 침엽수에서 수확한 통나무입니다."	"从例如松树和橡树这种软木树上砍伐得来的软木。"
"45523B9E4C31E9FD768EDD94E335287B"	"A merchant's life isn't easy, but at least I'm not a peasant toiling in the fields all day."	"상인의 삶은 쉽지 않지만, 적어도 하루 종일 밭에서 일하는 농부는 아닙니다."	"做商人并不轻松，但至少我不像那些整日在田间辛苦操劳的农夫。"
"738E5F2846BC7C01F8FC16ACD926C104"	"A merchant's life isn't easy, but at least I'm not a peasant toiling in the fields all day."	"상인의 삶은 쉽지 않지만, 적어도 하루 종일 밭에서 일하는 농부는 아닙니다."	"做商人并不轻松，但至少我不像那些整日在田间辛苦操劳的农夫。"
"75E915AA4FCF3B60BD259AB79E3FEF96"	"A merchant's life isn't easy, but at least I'm not a peasant toiling in the fields all day."	"상인의 삶은 쉽지 않지만, 적어도 하루 종일 밭에서 일하는 농부는 아닙니다."	"做商人并不轻松，但至少我不像那些整日在田间辛苦操劳的农夫。"
"77BA15304044030DEC88E08B2C06B09D"	"A merchant's life isn't easy, but at least I'm not a peasant toiling in the fields all day."	"상인의 삶은 쉽지 않지만, 적어도 하루 종일 밭에서 일하는 농부는 아닙니다."	"做商人并不轻松，但至少我不像那些整日在田间辛苦操劳的农夫。"
"B6D3A8344A40EB134BB14AA69244D09E"	"A merchant's life isn't easy, but at least I'm not a peasant toiling in the fields all day."	"상인의 삶은 쉽지 않지만, 적어도 하루 종일 밭에서 일하는 농부는 아닙니다."	"做商人并不轻松，但至少我不像那些整日在田间辛苦操劳的农夫。"
"EB52DD3A499590919AC161ACF981FEEB"	"A merchant's life isn't easy, but at least I'm not a peasant toiling in the fields all day."	"상인의 삶은 쉽지 않지만, 적어도 하루 종일 밭에서 일하는 농부는 아닙니다."	"做商人并不轻松，但至少我不像那些整日在田间辛苦操劳的农夫。"
"F4BA742C4CFAD03029C17E83499893FC"	"A merchant's life isn't easy, but at least I'm not a peasant toiling in the fields all day."	"상인의 삶은 쉽지 않지만, 적어도 하루 종일 밭에서 일하는 농부는 아닙니다."	"做商人并不轻松，但至少我不像那些整日在田间辛苦操劳的农夫。"
"FB6D19164608F9E7C0EE4BAAA6422840"	"A merchant's life isn't easy, but at least I'm not a peasant toiling in the fields all day."	"상인의 삶은 쉽지 않지만, 적어도 하루 종일 밭에서 일하는 농부는 아닙니다."	"做商人并不轻松，但至少我不像那些整日在田间辛苦操劳的农夫。"
"00DCB974499ADA38D5AF82877D7CA002"	"A more durable type of wood used in crafting and building. Requires better axe to harvest."	"제작과 건축에 사용되는 내구성이 더 좋은 목재입니다. 수확하려면 더 나은 도끼가 필요합니다."	"一种更耐用的木材，用于制作和建造。需要更好的斧头来砍伐。"
"D5208C4E4CD0F337F5A899A9614D7EE2"	"A much stronger gate type used in setting up defenses."	"방어를 위한 훨씬 더 강한 문 유형입니다."	"一种在设置防御时强度更高的城门类型。"
"FEF4AC324077146204009E940E8D984D"	"A much stronger wall type used in setting up defenses."	"방어를 위한 훨씬 더 강한 벽 유형입니다."	"一种在设置防御时强度更高的城墙类型。"
"6A5303484E5CCD4C7FB2C9BB651BFDB8"	"A mysterious figure, you say? That's bound to spark curiosity. I mean, mages and spirits don’t really exist, right?"	"수수께끼의 인물이라니요? 호기심이 생기겠군요. 마법사와 영혼은 실제로 존재하지 않잖아요?"	"你说一个神秘的身影？那一定会引起人们的好奇心。我是说，法师和灵魂并不真的存在，不是吗？"
"AFAF69174CB39295BF71F4B395B24BEF"	"A natural protein fiber, some forms of which can be woven into textiles."	"천연 단백질 섬유로, 어떤 형태는 직물로 짤 수 있습니다."	"一种天然的蛋白质纤维，其某些形式可以织成纺织品。"
"608B9E504A5D7C628431F6BB026B6DAC"	"A new boat"	"새로운 배"	"新船"
"860CD8FA47CC76995B04EAA68D227E7A"	"A new boat"	"새로운 배"	"新船"
"BC281A6D4326C53BC0A3769296CA9418"	"A new purpose, huh? Just tell me when."	"새로운 목적이군요? 언제인지 말씀해 주세요."	"一个新的目标，嗯……告诉我什么时候就行。"
"156EDD1E49B3D44C2BDCB5832D899B8D"	"A new well? No small feat, indeed! For a job that size, let's say 20 gold per shovel oughta do it. They’re worth their weight in well, dirt, I suppose."	"새 우물이요? 정말 쉬운 일이 아닌 것 같군요! 그 정도의 일이라면 삽 하나에 20골드는 해야겠죠. 그만한 가치는 있을 겁니다. 뭐, 우물에 쓸 흙이라면 말이죠."	"一口新井？这可不是小工程！对于这么大的工程，我们每把铲子算你20金币怎么样？它们值这个价，挖井，哦不，挖土很需要。"
"576B08AA44C663CC50124F96F432B8AA"	"A nice old man asked me to deliver the letter to his daughter living in Farnworth, which seems like an easy coin. I’m sure nothing bad will happen."	"착한 노인 한 분이 딸에게 편지를 전해달라고 부탁하셨는데, 쉬운 돈벌이 같았습니다. 아무 일도 없을 거라고 확신합니다."	"一个和蔼的老人让我把信送到住在法恩沃思的女儿那里，看起来像是件很容易的活儿来钱快. 肯定不会有什么事发生的。"
"0F50452242B77832655EC0B58688CC71"	"A nice, crusty loaf from the Bakery."	"제과점에서 구운 맛있고 바삭한 빵입니다."	"来自面包店的香脆可口的面包。"
"C9CA588A43C8A0B232895A83F960B461"	"A note that you found on one of the Brigands."	"산적 중 한 명에게서 발견한 편지입니다."	"你在一群强盗身上发现的一张纸条。"
"759A0A654A23F292CC0246B8AA8E843A"	"A nutritious staple crop with versatile culinary uses, providing sustenance and filling bellies. Can be grown on a farm."	"영양가 있는 주요 작물로, 다양한 요리에 사용되며, 생계를 유지하고 배를 채워줍니다. 농장에서 재배할 수 있습니다."	"一种营养丰富的基本作物，具有多功能的烹饪用途，提供营养并填饱肚子。可以在农场种植。"
"BD3B9B2F4135DB245CCBD6A49E62B00D"	"A payment from a mysterious trader. I am sure this gold was acquired in a perfectly legal way."	"수수께끼의 상인으로부터 받은 대금입니다. 이 금은 완전히 합법적인 방법으로 얻은 것임이 분명합니다."	"一位神秘商人的付款。我敢肯定这笔黄金是通过完全合法的方式获得的。"
"67BC11D7483CA9BB01A7ED81AC8AE93E"	"A piece of an animal's coat, still covered in fur. Can be used in place of more complex textiles. Can be skinned from a wolf or rabbit."	"털이 덮인 동물 털입니다. 더 복잡한 직물 대신 사용할 수 있으며, 늑대나 토끼에서 벗길 수 있습니다."	"一块仍带着毛皮的动物外皮。可以代替更复杂的纺织品使用。可以从狼或兔子身上剥皮获得。"
"244B21B14DD930FB1040329D1FC3A295"	"A place where you can get rid of items that aren't needed anymore."	"더 이상 필요하지 않은 아이템을 없앨 수 있는 장소입니다."	"一个可以丢弃不再需要物品的地方。"
"B9638D7946BDAFF95EC6A89FE5455898"	"A pleasure doing business with you."	"거래를 하게 되어 기뻤습니다."	"很高兴和你做生意。"
"A4A4190B4EB403454626258D750BCC21"	"A potion that helps heal wounds."	"상처를 치유하는 데 도움이 되는 물약입니다."	"一种有助于治疗伤口的药水。"
"C2DDD82F4CEAC80D154B1DBF4217BF3D"	"A potion that helps with pests."	"해충에 도움이 되는 물약입니다."	"一瓶对害虫有帮助的药水。"
"886ED7564E97993B79A626B116F7B51C"	"A proof that there is one less thief in the Karvenia."	"카베니아에 도둑이 한 명 줄었다는 증거입니다."	"卡文尼亚又少了一个扒手的证明"
"C6B299924303D651BB9BBEA6BAC959C2"	"A puppet of the Queen, and a protegé of her late father."	"여왕의 꼭두각시이자, 그녀의 죽은 아버지의 제자입니다."	"女王的傀儡，她已故父亲的得意门生。"
"49C0EE51475CCCF5B7A0049AFD323B2C"	"A rare and valuable mineral found deep within the earth, nickle ore holds the promise of enhanced durability and resilience."	"지구 깊숙이에서 발견되는 희귀하고 귀중한 광물인 니켈 광석은 내구성과 탄력성이 향상될 것을 약속합니다."	"一种在地下深处的罕见而有价值的矿石，镍矿石蕴含着增强耐久性和韧性的特征。"
"B7C5B79A4C08D20FAF0CBA9F099CD663"	"A refined material crafted from animal skins, meticulously prepared and treated, parchment becomes the canvas for illuminated manuscripts."	"동물 가죽으로 만든 정제된 재료인 양피지는 조명된 사본의 캔버스가 된다."	"一种从动物皮革精制而成的材料，经过细致准备和处理，羊皮纸成为彩绘手稿的画布。"
"445AB2794BB28FC2C95E6DB490AA40CF"	"A revolutionary medium crafted from pulped plant fibers, paper transforms the medieval realm by providing a lighter, more accessible writing surface, allowing for the dissemination of knowledge, record-keeping, and the flowering of ideas through the written word."	"펄프화된 식물 섬유로 만든 혁신적인 매체인 종이는 더 가볍고 접근하기 쉬운 글쓰기 표면을 제공하여 지식의 보급, 기록 보관, 글을 통한 아이디어의 꽃피우기를 가능하게 하여 중세 왕국을 변화시킨다."	"一种由植物纤维浆制成的革命性介质，纸张通过提供更轻便、更易获取的书写表面，改变了中世纪的领域，使得知识传播、记录保存以及通过书面文字的思想交流得以开花结果。"
"A0B01C2E4EBE2D81509D8BA2F731779C"	"A rivet is a permanent mechanical fastener. Before being installed, a rivet consists of a smooth cylindrical shaft with a head on one end."	"리벳은 영구적인 기계적 패스너이다. 설치되기 전에 리벳은 한쪽 끝에 머리가 있는 매끄러운 원통형 샤프트로 구성된다."	"铆钉是一种永久性机械紧固件。在安装前，铆钉由一个带有一端头部的光滑圆柱形轴组成。"
"49C800CF435E4E9094469F8AF094F9C7"	"A secret spice used by shamans from the North to invoke the spiritual world."	"북쪽의 무당들이 영혼의 세계를 불러내는 데 사용하는 비밀 향신료입니다."	"北方萨满巫师用来召唤灵界的秘密香料。"
"EDA7B31B4CCFB7268DE84F917A1BDAC9"	"A sensible approach, young one."	"현명한 접근 방식이네, 젊은이야."	"年轻人很有道理。"
"461395324935080E1FE06A9513F8809E"	"A shadowy figure… There must be a more reasonable explanation than some phantom haunting the village."	"어렴풋한 인물이라니요… 마을에 유령이 나타난 것보다 더 합리적인 설명이 있을 거예요."	"一个鬼鬼祟祟的身影……一定有比鬼魂在村子里游荡更合理的解释。"
"B09302C34518F7F3E9A237BAD37630AE"	"A shipment of weapons."	"무기 한 묶음입니다."	"一批武器。"
"C76CF84143C441C7181C0D802649129D"	"A simple bag of milled grain is very valuable in these hard times of food shortages."	"식량이 부족한 이 어려운 시기에 빻은 곡물 한 자루는 매우 귀중합니다."	"一袋简单的碾磨谷物在这些粮食短缺的艰难时期非常有价值。"
"736ADD3E4FBA5B7D40B86EB1263B537F"	"A simple fence meant for setting up primitive defenses."	"원시적인 방어를 위한 간단한 울타리입니다."	"用于设置原始防御的简单栅栏。"
"57B882E94598AD5E8FCD56AE3C7A1A91"	"A simple sword dealing decent damage and allowing for stabbing attacks."	"괜찮은 피해를 입히고 찌르기 공격을 허용하는 단순한 검입니다."	"一把简单的剑，造成适度的伤害并允许进行刺击攻击。"
"306332644928579933B7949839AA5A69"	"A single-stranded rope used in simple applications. Refined by a Weaver."	"간단한 용도로 사용되는 단일 가닥 로프입니다. 직조공이 정제합니다."	"单股的绳索，适用于简单场合。由织工精制。"
"81A487954E9623D96879ADB734589975"	"A single-stranded rope used in simple applications. Refined by a Weaver."	"간단한 용도로 사용되는 단일 가닥 로프입니다. 직조공이 정제합니다."	"单股的绳索，适用于简单场合。由织工精制。"
"934A6521453C018424D0A99FB9AC7A79"	"A small primitive source of heat for cooking basic foods. Requires wood to maintain the fire."	"기본적인 음식을 요리하기 위한 작고 원시적인 열원입니다. 불을 유지하려면 나무가 필요합니다."	"一种用于烹饪基本食物的小型原始热源。需要木材来维持火势。"
"E1FBA9F04E8442290D320C92A7C9AAE3"	"A smuggler has asked me to gather goods for her so she can resell them in Osterforde, and she’s planning to steal one of your boats. Just thought you should know."	"한  smuggler가 오스터포르데에서 다시 팔 수 있도록 물건을 모아달라고 부탁했는데, 당신의 배 중 하나를 훔칠 계획이라고 합니다. 알려드려야겠다고 생각했습니다."	"有个走私者让我为她收集货物，这样她就可以在奥斯特福德转卖，而且她打算偷你们的一艘船。你要小心。"
